"","PitchId","BatterId","PitcherId","PitcherHand","BatterSide","HomeTeamId","AwayTeamId","PitchCall","PitchType","ReleaseSpeed","PlateX","TrajectoryLocationY","PlateZ","StrikeZoneTop","StrikeZoneBottom","Balls","Strikes","VerticalBreak","InducedVerticalBreak","HorzBreak","VertApproachAngle","HorzApproachAngle","LaunchSpeed","LaunchAngle","LaunchSpinAxis","LaunchDirection","LaunchSpinRate","LandingPositionX","LandingPositionY","LandingPositionZ"
"275",275,8,7,"R","L",115,119,"ball","FF",94.3272476196289,-1.15333163738251,1.41666662693024,3.98737478256226,3.45475935935974,1.5900000333786,1,2,-1.27310752868652,1.25900387763977,0.0837537124752998,-3.09211134910583,-1.66319310665131,NA,NA,NA,NA,NA,NA,NA,NA
"276",276,8,7,"R","L",115,119,"ball","FF",94.716796875,-0.916179716587067,1.41666662693024,1.86157655715942,3.5144419670105,1.5900000333786,2,2,-1.22599625587463,1.26890468597412,0.124274231493473,-5.27868270874023,-1.77243900299072,NA,NA,NA,NA,NA,NA,NA,NA
"277",277,8,7,"R","L",115,119,"field_out","FF",93.9755935668945,0.155922248959541,1.41666662693024,2.51170587539673,3.46700000762939,1.58899998664856,3,2,-1.36426329612732,1.1728241443634,-0.00543546210974455,-4.73793268203735,-3.01863312721252,95.2399444580078,50.2196159362793,162.052627563477,-26.0419063568115,4765.1357421875,-199.20915222168,232.675598144531,-0.0297274924814701
"278",278,13,7,"R","R",115,119,"ball","SL",84.4821929931641,1.28869128227234,1.41666662693024,1.59373593330383,3.45790004730225,1.5900000333786,0,0,-3.46045398712158,-0.292778223752975,-0.54003518819809,-8.05327415466309,-5.08537197113037,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,13,7,"R","R",115,119,"called_strike","SL",83.7858276367188,0.787967324256897,1.41666662693024,1.60556817054749,3.37409138679504,1.5900000333786,1,0,-3.1238329410553,0.0724035650491714,-0.448303937911987,-7.61172389984131,-4.39102268218994,NA,NA,NA,NA,NA,NA,NA,NA
"280",280,13,7,"R","R",115,119,"ball","FF",94.6205368041992,0.547260820865631,1.41666662693024,1.66242825984955,3.36257934570312,1.64487195014954,1,1,-1.34878742694855,1.15642154216766,0.234173893928528,-5.61724519729614,-3.21443009376526,NA,NA,NA,NA,NA,NA,NA,NA
"281",281,13,7,"R","R",115,119,"foul","FF",94.4838104248047,-0.0222130045294762,1.41666662693024,2.9140989780426,3.46700000762939,1.58899998664856,2,1,-1.36016857624054,1.15052092075348,0.0348132103681564,-4.33332014083862,-2.76146078109741,77.554557800293,65.0934829711914,245.588363647461,122.030715942383,7730.9052734375,139.987197875977,-144.819717407227,-0.00435749208554626
"282",282,13,7,"R","R",115,119,"ball","SL",85.9427947998047,1.43181335926056,1.41666662693024,1.1683988571167,3.35332942008972,1.5900000333786,2,2,-3.04056239128113,0.0110640879720449,-0.533203840255737,-8.02471446990967,-5.16170072555542,NA,NA,NA,NA,NA,NA,NA,NA
"283",283,13,7,"R","R",115,119,"field_out","FF",93.8211212158203,0.207361966371536,1.41666662693024,2.83013987541199,3.46700000762939,1.58899998664856,3,2,-1.56123375892639,0.980722784996033,0.00584515742957592,-4.63442707061768,-3.17156910896301,94.167724609375,-1.46905755996704,41.3206901550293,-14.674708366394,1959.53210449219,-10.4195137023926,41.3346138000488,-0.000497659435495734
"284",284,14,7,"R","R",115,119,"swinging_strike","SL",84.8898773193359,0.824211180210114,1.41666662693024,1.52538001537323,3.54900002479553,1.62699997425079,0,0,-3.12291979789734,-0.00223681889474392,-0.50223308801651,-7.85284614562988,-4.56488943099976,NA,NA,NA,NA,NA,NA,NA,NA
"285",285,14,7,"R","R",115,119,"ball","SL",85.251350402832,1.32497477531433,1.41666662693024,-0.268073886632919,3.8564395904541,1.76891767978668,0,1,-2.90404009819031,0.199144631624222,-0.415992587804794,-9.26825046539307,-5.01236963272095,NA,NA,NA,NA,NA,NA,NA,NA
"286",286,14,7,"R","R",115,119,"single","SL",85.162956237793,0.455457389354706,1.41666662693024,2.07299065589905,3.54900002479553,1.62699997425079,1,1,-3.233647108078,-0.118549436330795,-0.711580276489258,-7.22662687301636,-4.56193208694458,98.4135360717773,3.33780646324158,36.1399612426758,-12.901346206665,2015.66809082031,-19.0998630523682,85.5048370361328,-0.00619330909103155
"287",287,15,8,"L","L",115,119,"ball","FC",87.6301651000977,0.302141606807709,1.41666662693024,4.26692724227905,3.57999992370605,1.6506472826004,0,0,-2.58127617835999,0.317728579044342,0.287645787000656,-4.85847663879395,2.95835828781128,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,15,8,"L","L",115,119,"called_strike","FC",86.7434997558594,-0.158712729811668,1.41666662693024,3.33330678939819,3.56042408943176,1.67999994754791,1,0,-2.46235370635986,0.490686148405075,0.306514889001846,-5.37510251998901,3.74062466621399,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,15,8,"L","L",115,119,"ball","SL",78.3549270629883,1.88654696941376,1.41666662693024,3.6189649105072,3.57999992370605,1.70078802108765,1,1,-4.04128789901733,-0.366494029760361,0.883644700050354,-6.71486234664917,2.2832088470459,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,15,8,"L","L",115,119,"single","FC",88.620246887207,-0.413481622934341,1.41666662693024,2.60402321815491,3.57500004768372,1.68099999427795,2,1,-2.25829529762268,0.580213904380798,0.163612425327301,-5.99720430374146,3.73713064193726,70.85205078125,42.1637191772461,157.60334777832,-28.4358615875244,2925.07763671875,-151.884384155273,185.010498046875,0.00178619788493961
"291",291,16,8,"L","R",115,119,"foul_tip","SI",92.4289779663086,0.370427012443542,1.41666662693024,1.35377609729767,3.31900000572205,1.51300001144409,0,0,-2.34499859809875,0.307027876377106,-1.25944972038269,-7.40580987930298,1.04428398609161,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,16,8,"L","R",115,119,"wild_pitch","SI",92.7845993041992,-1.32617545127869,1.41666662693024,-0.594581723213196,3.33808755874634,1.58917188644409,0,1,-2.01918125152588,0.61698317527771,-1.17530882358551,-8.99997997283936,3.0576605796814,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,16,8,"L","R",115,119,"swinging_strike","SL",81.355842590332,-0.674549698829651,1.41666662693024,2.39513206481934,3.31900000572205,1.51300001144409,1,1,-2.91289472579956,0.454167991876602,0.504172682762146,-6.7282919883728,4.4148097038269,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,16,8,"L","R",115,119,"ball","SI",93.0844039916992,0.938725113868713,1.41666662693024,4.06700277328491,3.36635637283325,1.68022632598877,1,2,-2.01136755943298,0.577000379562378,-0.898019850254059,-4.01876306533813,1.00380802154541,NA,NA,NA,NA,NA,NA,NA,NA
"295",295,16,8,"L","R",115,119,"blocked_ball","SL",80.9711380004883,-1.67423117160797,1.41666662693024,0.317975997924805,3.31083250045776,1.70009803771973,2,2,-3.30204224586487,0.157819598913193,0.805769801139832,-9.43314552307129,5.92519807815552,NA,NA,NA,NA,NA,NA,NA,NA
"296",296,16,8,"L","R",115,119,"foul","SI",92.4929580688477,0.33298134803772,1.41666662693024,2.56946110725403,3.31900000572205,1.51300001144409,3,2,-2.17631340026855,0.450965493917465,-0.965389430522919,-5.74036121368408,1.71722424030304,70.2089691162109,-38.3062973022461,180,-160.427780151367,3932.236328125,-0.762592732906342,-1.7330436706543,0.0020492032635957
"297",297,16,8,"L","R",115,119,"strikeout","SL",80.5625076293945,-1.0497031211853,1.41666662693024,1.14543461799622,3.31900000572205,1.51300001144409,3,2,-3.52724814414978,-0.0262757744640112,1.14520692825317,-8.70377826690674,5.68819522857666,NA,NA,NA,NA,NA,NA,NA,NA
"298",298,11,9,"R","L",115,119,"called_strike","CH",87.1062698364258,-0.851920604705811,1.41666662693024,2.66281819343567,3.28622007369995,1.5900000333786,0,0,-2.68362021446228,0.307444840669632,1.00486421585083,-6.72929382324219,-0.417787820100784,NA,NA,NA,NA,NA,NA,NA,NA
"299",299,11,9,"R","L",115,119,"ball","CH",88.2650833129883,1.37198197841644,1.41666662693024,0.735135555267334,3.3516788482666,1.5900000333786,0,1,-2.71677184104919,0.185175567865372,0.8836949467659,-8.66133975982666,-2.94672679901123,NA,NA,NA,NA,NA,NA,NA,NA
"300",300,11,9,"R","L",115,119,"swinging_strike","FF",98.5334777832031,-0.471521317958832,1.41666662693024,3.0057213306427,3.46700000762939,1.58899998664856,1,1,-1.22527682781219,1.07880485057831,0.823246598243713,-4.58507966995239,-0.695907652378082,NA,NA,NA,NA,NA,NA,NA,NA
"301",301,11,9,"R","L",115,119,"ball","CH",89.308479309082,0.935788810253143,1.41666662693024,-0.125879213213921,3.32255458831787,1.5900000333786,1,2,-2.78582572937012,0.0651562139391899,0.901337206363678,-9.60507869720459,-2.31264901161194,NA,NA,NA,NA,NA,NA,NA,NA
"302",302,11,9,"R","L",115,119,"strikeout","CH",88.5351333618164,-0.777627170085907,1.41666662693024,3.2827422618866,3.2582573890686,1.60000002384186,2,2,-2.53805351257324,0.350639671087265,0.996041119098663,-5.7896409034729,-0.513164043426514,NA,NA,NA,NA,NA,NA,NA,NA
"303",303,22,9,"R","R",115,119,"called_strike","FF",98.1712188720703,0.284014642238617,1.41666662693024,2.24742913246155,3.48543691635132,1.60000002384186,0,0,-1.08099699020386,1.26266086101532,0.584180653095245,-5.23311042785645,-1.43716037273407,NA,NA,NA,NA,NA,NA,NA,NA
"304",304,22,9,"R","R",115,119,"swinging_strike","SL",87.2120971679688,0.648130178451538,1.41666662693024,2.00383496284485,3.49000000953674,1.60099995136261,0,1,-2.89545845985413,0.0364782810211182,-0.415620535612106,-7.47259330749512,-3.48135161399841,NA,NA,NA,NA,NA,NA,NA,NA
"305",305,22,9,"R","R",115,119,"field_out","SL",88.2575531005859,1.01175928115845,1.41666662693024,2.30208778381348,3.49000000953674,1.60099995136261,0,2,-2.81153678894043,0.0566598027944565,-0.432180404663086,-7.00193071365356,-3.77861976623535,84.8251953125,-7.50915908813477,97.8423614501953,-24.886682510376,7411.13330078125,-6.00376605987549,17.4485721588135,-0.0121836485341191
"306",306,1,9,"R","R",115,119,"single","FF",98.2938461303711,0.0460334829986095,1.41666662693024,2.51021385192871,3.28500008583069,1.48699998855591,0,0,-1.36248302459717,0.977149486541748,0.448796570301056,-5.17623329162598,-1.61448681354523,95.8660583496094,14.3320560455322,244.846572875977,9.45240783691406,937.303161621094,68.636589050293,239.808303833008,-0.0128739876672626
